load,strategy,request_id,hops,max_distance_km,max_fsl_dB,max_path_fsl_sum_dB,max_solar_penalty_dB,max_doppler_penalty_mdB,max_edfa_gain_deg_dB,max_edfa_nf_inc_dB,max_xt_noise_dBm,min_osnr_dB,osnr_range_dB,osnr_std_dB
High,QoT-GLR,65,2,3169.282990035551,268.19678371159443,535.942897754348,0.0,0.4649337906084229,0.06992093675405553,0.13984187350811106,-131.88618293329654,21.139577629598264,5.841373624740029,1.9342365740108571
High,QoT-GLR,66,2,3899.742051799079,269.9982809489243,538.2089088953846,0.0,0.41483853513387653,0.14832239895267726,0.29664479790535453,-131.94714468221653,19.81436902081275,1.8335925004381295,0.6037083341978968
High,QoT-GLR,67,7,3899.742051799083,269.9982809489243,1880.2549710115572,0.0,0.4682642900163628,0.19284529927728325,0.3856905985545665,-128.89320788222355,14.786938406836116,1.5108680320640584,0.5412831373433236
High,QoT-GLR,68,1,3151.9085357440244,268.14903544390677,268.14903544390677,0.0,0.5050318093193115,0.13207270546148617,0.26414541092297233,-270.0,23.904363923633333,7.235382816606823,2.5014825492258663
High,QoT-GLR,69,7,3899.742051799078,269.9982809489243,1874.4888962858379,4.666066544772587,0.4716675303596806,0.22140882459386396,0.4428176491877279,-128.8721282236942,15.153390608288127,0.674548031681784,0.20529451907697696
High,QoT-GLR,70,6,3899.742051799081,269.9982809489243,1600.924788515148,11.519172172059577,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89160979007238,15.491705050652593,2.3462109318023554,0.5949931470149996
High,QoT-GLR,71,5,3175.0070814389724,268.21245728236096,1330.9265075662238,11.519172172296585,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.89160979007238,16.54361716520181,3.296062636833213,0.8402311360610253
High,QoT-GLR,72,3,3899.7420517990813,269.9982809489243,805.848368715217,0.0,0.48546417217221305,0.1770217128354344,0.3540434256708688,-129.07829440046334,18.657191638282477,2.2272308309887663,0.7908038486227432
High,QoT-GLR,73,10,3899.742051799076,269.9982809489243,2682.4567785904405,4.666066544772587,0.4716675303596806,0.21501410719688435,0.4300282143937687,-128.91320458438847,13.445538745213339,0.4673122532970009,0.16538784197222517
High,QoT-GLR,74,2,3173.962135451976,268.2095981456121,535.9361716497617,0.0,0.49859357584039227,0.09723488954196491,0.19446977908392982,-131.90350783886336,21.113934611894543,5.806869473147167,1.9587761431723616
High,QoT-GLR,75,6,3175.3797798640912,268.213476816277,1591.9760621026405,6.043392701984516,0.49079052320625727,0.21798229911669573,0.43596459823339145,-128.88079999024643,17.65213911247233,0.7633836091039363,0.2040161229867167
High,QoT-GLR,76,5,3175.6783989903684,268.2142936164711,1330.653269258923,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-129.01460068377443,18.55156844422482,1.2853560829400763,0.43459755350090906
High,QoT-GLR,77,6,3899.7420517990768,269.9982809489243,1611.8805364163654,0.0,0.5104053749774847,0.22573413274476206,0.4514682654895241,-128.92436414397918,15.53332577936244,2.399004216587768,0.8170392960395468
High,QoT-GLR,78,1,3899.74205179907,269.9982809489243,269.9982809489243,0.0,0.0054925702339227375,0.17040889981457896,0.3408177996291579,-270.0,21.918603127338105,0.2566968570691408,0.095743684021336
High,QoT-GLR,79,6,3899.742051799076,269.9982809489243,1613.134362373541,0.0,0.4682642900163628,0.17429836288205303,0.34859672576410605,-128.9998352153337,15.304566578428833,1.2991553197408265,0.4632204880133583
High,QoT-GLR,80,9,3899.742051799081,269.9982809489243,2411.2164948184904,52.936117095679194,0.4514142217669826,0.1420126130079736,0.2840252260159472,-128.873331466428,-21.837322881922212,36.42012124507226,9.636475822604146
High,QoT-GLR,81,2,3899.7420517990768,269.9982809489243,538.2054382867996,6.060953728139399,0.4728358822036867,0.20583008097048663,0.41166016194097327,-131.9136719278712,19.96004839833453,1.6624034777178593,0.558403496549358
High,QoT-GLR,82,2,3899.7420517990768,269.9982809489243,538.2054382867996,6.060953728139399,0.4728358822036867,0.20583008097048663,0.41166016194097327,-131.9136719278712,19.96004839833453,1.6624034777178593,0.558403496549358
High,QoT-GLR,83,5,3175.2341860634424,268.21307855189144,1330.7812038710026,2.568654904550936,0.5053806597546459,0.15176225680320277,0.30352451360640553,-128.88502459141998,18.665185768649884,1.144686803799349,0.42206247646249617
High,QoT-GLR,84,5,3899.742051799081,269.9982809489243,1344.248791826235,0.0,0.4188092981687461,0.22455633497785743,0.44911266995571486,-129.13253293176734,16.025592611006257,0.5716552616060504,0.1882121263152768
High,QoT-GLR,85,6,3899.7420517990795,269.9982809489243,1614.1789356150648,50.59512586457336,0.403073448457108,0.1243777408156872,0.2487554816313744,-129.0436101081448,-28.42718611272211,43.95949083591871,15.595723589382843
High,QoT-GLR,86,4,3899.742051799082,269.9982809489243,1078.204440992385,0.0,0.4336006803215775,0.046524079232548754,0.09304815846509751,-131.934664100619,16.514187133248136,0.6922293779997091,0.2325970166653106
High,QoT-GLR,87,6,3899.7420517990745,269.9982809489243,1615.8391246788333,52.91284577870332,0.403073448457108,0.13499382542782873,0.26998765085565746,-128.98214322968317,-30.014076907835765,45.79787028867107,19.017278495974477
High,QoT-GLR,88,5,3899.74205179907,269.9982809489243,1340.2490660365415,0.0,0.43492580406498027,0.22140882459386396,0.4428176491877279,-128.87212821596182,16.927565979197084,2.41501592238523,0.8426674541105273
High,QoT-GLR,89,1,3899.7420517990704,269.9982809489243,269.9982809489243,0.0,0.0033643003205084533,0.09264631228099274,0.18529262456198548,-270.0,22.060841849119424,0.11446066987827308,0.03599451434251655
High,QoT-GLR,90,2,3899.742051799081,269.9982809489243,538.2104305870477,0.0,0.44644265605697586,0.04703543076689343,0.09407086153378685,-131.97266735445405,19.957453304696497,1.689083480138006,0.5964900222312979
High,QoT-GLR,91,3,3175.621942868654,268.2141392003307,802.668055862562,0.0,0.46543653364748744,0.06469425210516495,0.1293885042103299,-128.97848897193467,19.805931394003995,4.223746493781814,1.4220732490386199
High,QoT-GLR,92,8,3899.742051799073,269.9982809489243,2131.9737267675987,52.347977217214535,0.484967341343039,0.22455633497785743,0.44911266995571486,-128.99590309081643,-21.317322790325278,37.07647807062259,9.861042496064034
High,QoT-GLR,93,4,3899.7420517990718,269.9982809489243,1072.659276099818,0.0,0.48004793573181076,0.08397943961820822,0.16795887923641645,-128.93684472557672,17.787161012986434,2.2037957555450163,0.7554089742130242
High,QoT-GLR,94,8,3899.7420517990813,269.9982809489243,2147.7998950604706,0.0,0.5256252489018152,0.09185830820214685,0.1837166164042937,-128.8737684037562,14.307181994272193,0.7948148733200551,0.272757780917609
High,QoT-GLR,95,5,3899.742051799076,269.9982809489243,1333.2732297479317,0.0,0.5050318093193115,0.21978117568367628,0.43956235136735256,-129.1589682748794,17.817850934952496,0.3042430837226533,0.09872688696826762
High,QoT-GLR,96,6,3899.742051799082,269.9982809489243,1612.4281360157102,0.0,0.4514142217669826,0.20343058324918484,0.4068611664983697,-128.93403498424402,15.209128795002362,0.19825780440290508,0.06543790946268518
High,QoT-GLR,97,4,3899.7420517990768,269.9982809489243,1078.1894523747426,0.0,0.46193626440743885,0.15665434534312686,0.3133086906862537,-132.66780539641016,16.452633673693885,0.641924267875531,0.2127060620406276
High,QoT-GLR,98,1,3899.7420517990754,269.9982809489243,269.9982809489243,0.0,0.005124655825642979,0.16141512762499385,0.3228302552499877,-270.0,21.935062774478716,0.24022813088760842,0.0894108396802795
High,QoT-GLR,99,7,3899.7420517990768,269.9982809489243,1886.415393846515,0.0,0.4172985167114222,0.21978117568367628,0.43956235136735256,-129.1589682748794,14.06505641313583,0.7842333078396457,0.2607568488921728
High,QoT-GLR,100,6,3899.7420517990804,269.9982809489243,1612.647957459108,2.5581957554750367,0.5053806597546459,0.10568747205330141,0.21137494410660282,-128.8850245914201,15.425272005267058,1.102351145836046,0.3822501377070753
High,QoT-GLR,101,4,3899.74205179907,269.9982809489243,1075.9381881227407,44.89444594327071,0.3907538847596574,0.19691493497396195,0.3938298699479239,-128.8737684037561,-22.7266523857964,41.2184431285386,10.78443742153187
High,QoT-GLR,102,2,3899.742051799078,269.9982809489243,539.9965618978486,0.0,0.005215747748728645,0.20843120167140006,0.4168624033428001,-149.95481077642575,18.868707260111787,0.2890770368807516,0.10421191675321984
High,QoT-GLR,103,6,3899.742051799078,269.9982809489243,1609.4224022740086,0.0,0.48546417217221305,0.22140882459386396,0.4428176491877279,-128.8721282236942,15.669679946312451,0.3795048580486071,0.13136121745094811
High,QoT-GLR,104,6,3899.7420517990804,269.9982809489243,1618.2044832965128,0.0,0.4349180566021577,0.08397943961820822,0.16795887923641645,-129.18660427321717,14.588755360847161,0.459574942037543,0.1559406198691375
High,QoT-GLR,105,1,3151.9085357440244,268.14903544390677,268.14903544390677,0.0,0.5050318093193115,0.13207270546148617,0.26414541092297233,-129.01460068377452,23.888834109785925,7.171239423878081,2.480027222414301
High,QoT-GLR,106,4,3899.742051799073,269.9982809489243,1075.839541265454,0.0,0.4682642900163628,0.21497118154972683,0.42994236309945366,-129.05580692712832,16.905442323139063,1.5933347875752908,0.5673839078390511
High,QoT-GLR,107,7,3899.742051799083,269.9982809489243,1861.9754458186744,52.37112052510136,0.484967341343039,0.22002713786013386,0.44005427572026773,-128.87227389558353,-21.317100058251466,38.204431379946016,10.167815656308155
High,QoT-GLR,108,3,3175.3797798640926,268.213476816277,802.6701474974974,0.0,0.49079052320625727,0.20447545160379554,0.4089509032075911,-129.16485148932318,19.687576055391176,4.305752559577236,1.464572553593845
High,QoT-GLR,109,1,3174.338463358846,268.2106279464603,268.2106279464603,0.0,0.41483853513387653,0.07477483694851013,0.14954967389702026,-208.00847699605828,23.946083692728607,7.233014648076605,2.3803114436168196
High,QoT-GLR,110,6,3899.7420517990768,269.9982809489243,1601.1133638863798,0.0,0.5050318093193115,0.21978117568367628,0.43956235136735256,-128.95063972517133,17.005500355469977,0.8915267957669428,0.28957335719693356
High,QoT-GLR,111,8,3899.742051799083,269.9982809489243,2149.6217171718336,0.0,0.46193626440743885,0.22693136046765494,0.4538627209353099,-128.89953345259852,14.026975643057893,0.4013657155334762,0.1276352675951867
High,QoT-GLR,112,10,3899.7420517990818,269.9982809489243,2684.1192287039244,33.24851915607547,0.5104053749774847,0.22693136046765494,0.4538627209353099,-128.96236739781423,-11.089962792091567,25.83441557772504,6.678874749271894
High,QoT-GLR,113,6,3899.7420517990713,269.9982809489243,1605.967884398563,0.0,0.5104053749774847,0.23091408599718957,0.46182817199437914,-126.05025999952053,16.395603625842856,2.2471523485356926,0.767504650182603
High,QoT-GLR,114,1,3169.7129721466545,268.1979620613493,268.1979620613493,0.0,0.44554833597318866,0.03444351419162236,0.06888702838324472,-270.0,23.967507984053,7.243385868497864,2.3588858815877773
High,QoT-GLR,115,10,3899.742051799081,269.9982809489243,2678.786285323725,52.912845365016764,0.5256252489018152,0.2059386149203519,0.4118772298407038,-128.98214322968306,-21.837330326233264,36.30110018291543,9.560729818865557
High,QoT-GLR,116,5,3899.7420517990813,269.9982809489243,1345.8320653466076,0.0,0.530504987073825,0.1770217128354344,0.3540434256708688,-129.03905371537215,15.888206981178781,1.0571517704464544,0.3558210633373591
High,QoT-GLR,117,6,3175.5240735110733,268.21387150614237,1591.976457589748,52.50586619795948,0.5104053749774847,0.22573413274476206,0.4514682654895241,-128.89487153969264,-21.3544433116505,39.76993648771161,10.58192963570614
High,QoT-GLR,118,4,3899.74205179907,269.9982809489243,1072.6627489995112,4.6512061618762885,0.4716675303596806,0.16675864342878308,0.33351728685756615,-128.91320458438847,17.817607567115267,2.0361902683090456,0.6767332773561034
High,QoT-GLR,119,6,3899.7420517990818,269.9982809489243,1618.1860142725911,7.815970093361102e-14,0.46193626440743885,0.22693136046765494,0.4538627209353099,-129.65750543977035,14.487956378382318,0.5282857307655213,0.17189938195248028
High,QoT-GLR,120,9,3899.7420517990713,269.9982809489243,2408.6114601567338,52.012620310562355,0.530504987073825,0.06469425210516495,0.1293885042103299,-128.8737684037562,-29.844638269095203,45.11652307426234,12.447614223778153
High,QoT-GLR,121,8,3899.7420517990768,269.9982809489243,2152.5484065521623,0.0,0.5175636329889266,0.23070351117214677,0.46140702234429354,-128.89953345259852,13.825913582733325,0.8133697020693642,0.2721067366867298
High,QoT-GLR,122,5,3899.742051799076,269.9982809489243,1348.2062023475885,0.0,0.4349180566021577,0.08397943961820822,0.16795887923641645,-132.1969042261161,15.422965198460997,0.5632678074321511,0.19051858575960068
High,QoT-GLR,123,10,3899.7420517990813,269.9982809489243,2679.0495215178503,11.469064653520597,0.4530419897371583,0.2345368127500123,0.4690736255000246,-127.45451467152415,13.283137863178556,1.143127952198789,0.2872513981099039
High,QoT-GLR,124,1,3174.601069285058,268.2113464809755,268.2113464809755,0.0,0.42798762701400656,0.20447545160379554,0.4089509032075911,-270.0,23.902736115002288,7.271050067891149,2.3933182481099182
High,QoT-GLR,125,4,3899.7420517990754,269.9982809489243,1075.728960596494,0.0,0.39664605654765595,0.20084082152229887,0.40168164304459775,-127.18972713461451,16.9766242540509,1.4582930894698336,0.48470379817111503
High,QoT-GLR,126,7,3899.742051799076,269.9982809489243,1884.1377367275825,0.0,0.49859357584039227,0.22374553579892367,0.44749107159784735,-128.92436414397918,14.392435678487756,1.2640098400804636,0.4246370676265989
High,QoT-GLR,127,8,3899.742051799076,269.9982809489243,2140.8294517627473,0.0,0.4682642900163628,0.23216002878560996,0.4643200575712199,-128.87588297665673,14.971251499745888,0.3538818399863235,0.10241324477224087
High,QoT-GLR,128,1,3899.742051799072,269.9982809489243,269.9982809489243,0.0,0.004371546248239725,0.03104815744712945,0.0620963148942589,-270.0,22.173390003868846,0.0019137607395549594,0.0005067910223012376
High,QoT-GLR,129,5,3899.74205179907,269.9982809489243,1334.400356846201,0.0,0.5104053749774847,0.1808467001935533,0.3616934003871066,-128.8721282236941,17.57007920063141,0.8712889236126706,0.29777457781469274
High,QoT-GLR,130,6,3899.7420517990813,269.9982809489243,1611.9636815990784,0.0,0.48546417217221305,0.1770217128354344,0.3540434256708688,-129.07829440046334,15.493148205254652,0.9444885289694191,0.32856250524011227
High,QoT-GLR,131,6,3899.7420517990713,269.9982809489243,1610.1901221116539,2.5581957554750367,0.5053806597546459,0.04248600549124306,0.08497201098248612,-128.91096550468305,15.834901177981578,1.7728252365713715,0.6080419066913804
High,QoT-GLR,132,7,3899.742051799083,269.9982809489243,1874.2526902390186,32.08831702772663,0.4682642900163628,0.23216002878560996,0.4643200575712199,-128.8932078750324,-9.99791220223998,26.81597158117722,6.985370729661942
High,QoT-GLR,133,4,3899.7420517990818,269.9982809489243,1079.993123795697,0.0,0.0048287070191627545,0.20343058324918484,0.4068611664983697,-146.94451081978593,15.984203419153866,0.16179427998754115,0.06408613706734823
High,QoT-GLR,134,11,3899.7420517990786,269.9982809489243,2955.263613622328,33.24553094540284,0.4716675303596806,0.17016427681406776,0.3403285536281355,-128.94754680535692,-11.092671753895205,25.25292182700526,6.519924998642186
High,QoT-GLR,135,9,3899.742051799083,269.9982809489243,2415.571953807836,52.36511066605375,0.484967341343039,0.22002713786013386,0.44005427572026773,-128.96236739781423,-21.29639353793055,36.220699827300194,9.484833142527103
High,QoT-GLR,136,8,3899.7420517990813,269.9982809489243,2148.2111589722367,52.347977217214535,0.484967341343039,0.22455633497785743,0.44911266995571486,-128.99590309081643,-21.31723015069559,37.24489954316387,9.70498141182353
High,QoT-GLR,137,8,3899.742051799082,269.9982809489243,2153.6327195024696,52.93611667976997,0.3619613382281695,0.046524079232548754,0.09304815846509751,-129.01880866585438,-21.837282336261357,36.57359841672999,9.62311944329568
High,QoT-GLR,138,7,3899.7420517990754,269.9982809489243,1872.269372941935,45.63450275488614,0.44426655060100756,0.23216002878560996,0.4643200575712199,-129.06055995616023,-23.539893917637094,40.38904660518489,10.561347585528674
High,QoT-GLR,139,8,3899.742051799075,269.9982809489243,2139.479545836636,45.634502754902314,0.44426655060100756,0.2345368127500123,0.4690736255000246,-129.01880866585438,-23.53998386350635,39.87723886241693,12.040167657047398
High,QoT-GLR,140,8,3899.7420517990768,269.9982809489243,2148.5022590855265,0.0,0.5104053749774847,0.22573413274476206,0.4514682654895241,-129.13815617754767,14.033138933601599,0.3471152384410008,0.10478697564226115
High,QoT-GLR,141,8,3899.7420517990813,269.9982809489243,2141.309944935837,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-129.01460068377443,14.941118100722704,0.5160527594747109,0.17262601542121236
High,QoT-GLR,142,5,3175.6783989903684,268.2142936164711,1330.9493415913928,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-128.99983523010124,18.63181872258893,1.2032429325355842,0.4112402114671139
High,QoT-GLR,143,1,3899.74205179907,269.9982809489243,269.9982809489243,0.0,0.004257263317309221,0.19691493497396195,0.3938298699479239,-270.0,21.870080501714483,0.305222590529592,0.09008619808968181
High,QoT-GLR,144,5,3899.7420517990813,269.9982809489243,1345.807773538334,0.0,0.4270452846169435,0.07238813763385313,0.14477627526770626,-129.25206832456263,15.888994820559724,1.017050452933855,0.35624142721684954
High,QoT-GLR,145,7,3899.742051799081,269.9982809489243,1883.6313907956019,52.38834570368683,0.5256252489018152,0.06668570879596332,0.13337141759192664,-129.03457206067662,-21.296230382251853,36.906226523972634,9.68637114246267
High,QoT-GLR,146,5,3899.7420517990754,269.9982809489243,1336.8448108556827,44.89146296528871,0.45293327132534467,0.052797379424449425,0.10559475884889885,-129.58320193066217,-22.726767711728115,39.91841488067527,12.497463056004884
High,QoT-GLR,147,7,3899.742051799081,269.9982809489243,1877.4482508276378,11.484996746808722,0.39269544186820976,0.2345368127500123,0.4690736255000246,-128.89160979007238,14.691789702230032,2.4837387131663853,0.7733677349340167
High,QoT-GLR,148,4,3175.00708143897,268.21245728236096,1067.7248941288995,11.484996746808722,0.4530419897371583,0.2345368127500123,0.4690736255000246,-129.21542726208096,17.48057276816613,3.846000530492457,0.9497276632650167
High,QoT-GLR,149,6,3899.7420517990777,269.9982809489243,1619.9896856935457,51.49634257955102,0.005567919267665514,0.2046308395959131,0.4092616791918262,-146.94451081978593,-29.913163693740763,44.220457620613814,17.877744624501446
High,QoT-GLR,150,3,3175.6369841633414,268.2141803408438,802.4860202187119,52.912845365016764,0.4270452846169435,0.04729496345773379,0.09458992691546758,-128.98214322968306,-21.836421623552,45.38731598689972,11.577811580442745
High,QoT-GLR,151,7,3899.742051799083,269.9982809489243,1888.1648305035992,0.0,0.37277147921711046,0.040571106801791115,0.08114221360358223,-129.66675856141865,13.927264703280649,0.35623693961293945,0.12340132145863605
High,QoT-GLR,152,10,3899.7420517990813,269.9982809489243,2689.332191139852,45.66917826481708,0.4649337906084229,0.22693136046765494,0.4538627209353099,-128.8721282236941,-23.501684266662174,37.97580846581076,9.887478797228127
High,QoT-GLR,153,7,3899.74205179908,269.9982809489243,1888.1418802923965,52.01262145575104,0.34546208771689096,0.10506937713161545,0.2101387542632309,-128.9998352153337,-29.844674660856796,44.10740528785139,12.177950428559608
High,QoT-GLR,154,5,3175.6783989903684,268.2142936164711,1330.653269258923,0.0,0.5050318093193115,0.22078556233579377,0.44157112467158754,-129.01460068377443,18.551568444224745,1.2853560827318695,0.43459755341094747
High,QoT-GLR,155,8,3899.742051799083,269.9982809489243,2153.9913420525136,7.892654842933666e-05,0.4649337906084229,0.1608106944651691,0.3216213889303382,-128.87588297665673,13.695960387455795,1.0917814276117728,0.36186764053584364
High,QoT-GLR,156,8,3899.7420517990813,269.9982809489243,2150.5147361520685,52.936117095679194,0.5175636329889266,0.1770217128354344,0.3540434256708688,-128.88633329175903,-21.837337635589165,36.236892574610806,9.603143944369709
High,QoT-GLR,157,7,3899.7420517990813,269.9982809489243,1870.9230694640723,11.484996746808722,0.49859357584039227,0.2345368127500123,0.4690736255000246,-128.89160979007238,14.587408033716756,1.8604095379057064,0.46922723584115505
High,QoT-GLR,158,7,3899.742051799079,269.9982809489243,1874.262478569454,2.5581957554750367,0.5053806597546459,0.20447545160379554,0.4089509032075911,-128.8850245914201,15.31598904771185,0.4959120757191666,0.17369848343088473
High,QoT-GLR,159,9,3899.7420517990813,269.9982809489243,2415.214755105051,2.568654904550936,0.5053806597546459,0.15176225680320277,0.30352451360640553,-128.88502459141998,14.062991909213897,1.7399926615991816,0.6069215617973619
High,QoT-GLR,160,6,3899.7420517990718,269.9982809489243,1612.1844337301075,52.38834570368683,0.49079052320625727,0.0724755285957859,0.1449510571915718,-129.27657720198255,-21.2958338445989,38.99867602053466,10.100608856734011
High,QoT-GLR,161,8,3899.742051799082,269.9982809489243,2148.5298944752835,0.0,0.49079052320625727,0.21798229911669573,0.43596459823339145,-128.92436414397918,14.375242655489922,1.7766092137132876,0.6129889244296469
High,QoT-GLR,162,1,3899.7420517990754,269.9982809489243,269.9982809489243,0.0,0.005124655825642979,0.16141512762499385,0.3228302552499877,-270.0,21.935062774478716,0.24022813088760842,0.0894108396802795
High,QoT-GLR,163,7,3899.742051799076,269.9982809489243,1878.3170461664554,11.519172172296585,0.4530419897371583,0.21193671791282426,0.4238734358256485,-128.92183906444058,14.42801974956013,1.5157080920021677,0.36642824893079123
High,QoT-GLR,164,7,3899.7420517990718,269.9982809489243,1868.0937634024424,44.8915101325899,0.46543653364748744,0.23070351117214677,0.46140702234429354,-128.97848897193467,-22.72681864466845,38.90041016173072,10.361933058083011
High,QoT-GLR,165,5,3899.742051799083,269.9982809489243,1337.8461853803774,7.898078006363107e-05,0.4188092981687461,0.22002713786013386,0.44005427572026773,-128.87227389558353,17.264287106114153,1.6392720405849168,0.5482643687618513
High,QoT-GLR,166,6,3175.5240735110733,268.21387150614237,1591.976457589748,52.482314922150636,0.5104053749774847,0.22573413274476206,0.4514682654895241,-128.87661094453537,-21.354442402091504,39.769894979034504,10.583174768935516
High,QoT-GLR,167,9,3899.742051799081,269.9982809489243,2420.8630920185865,6.078001710119096,0.4728358822036867,0.11788369662240546,0.2357673932448109,-128.88079999024643,13.445607842013398,1.0935447960862454,0.38626830273277923
High,QoT-GLR,168,6,3899.7420517990727,269.9982809489243,1609.5586498332048,7.815970093361102e-14,0.530504987073825,0.13623504125662658,0.27247008251325316,-128.8877078271385,15.69894637386268,0.5122706835157569,0.16945672440980833
High,QoT-GLR,169,2,3175.67839899037,268.2142936164711,535.908597199696,0.0,0.5050318093193115,0.13207270546148617,0.26414541092297233,-132.02490064041433,21.088883754563838,5.96527854725143,2.101984534390976
High,QoT-GLR,170,8,3899.742051799078,269.9982809489243,2152.6356865391704,45.637464082369334,0.4682642900163628,0.21497118154972683,0.42994236309945366,-128.87588297665673,-23.540107005839378,38.180504844710356,10.069469285429614
High,QoT-GLR,171,8,3899.7420517990813,269.9982809489243,2140.5715882141917,2.5581957554750367,0.5053806597546459,0.09864955833789213,0.19729911667578426,-128.91096550468305,14.932703113800292,0.49776862637112096,0.16617981742686166
High,QoT-GLR,172,5,3899.74205179907,269.9982809489243,1337.636562462001,0.0,0.4682642900163628,0.19024003699483227,0.38048007398966455,-128.89320788222355,17.193896194423594,1.7139674673700966,0.6133848326174623
High,QoT-GLR,173,1,3148.5157556819186,268.1396807355026,268.1396807355026,0.0,0.5104053749774847,0.21794719143029007,0.43589438286058013,-270.0,23.78357724867852,7.333702298823056,2.549858530363683
High,QoT-GLR,174,1,3899.7420517990695,269.9982809489243,269.9982809489243,0.0,0.00552589301151472,0.040571106801791115,0.08114221360358223,-270.0,22.155996276600604,0.019307652518079976,0.0072663449849971785
High,QoT-GLR,175,7,3899.742051799081,269.9982809489243,1868.6807525965235,11.540227446104137,0.5104053749774847,0.23091408599718957,0.46182817199437914,-128.96236739781423,15.130285168784987,2.4524548899598244,0.6268913544767765
High,QoT-GLR,176,5,3899.74205179907,269.9982809489243,1337.7992398584388,1.3500311979441904e-13,0.5104053749774847,0.22573413274476206,0.4514682654895241,-128.96236739781423,17.30880611477599,1.4514102794464314,0.49621525184028786
High,QoT-GLR,177,4,3172.9629528570003,268.2068633442085,1067.8423458617383,52.58534028121072,0.48546417217221305,0.22693136046765494,0.4538627209353099,-128.87978137486812,-21.458783004700145,43.1401107172435,11.176017085392688
High,QoT-GLR,178,7,3899.7420517990745,269.9982809489243,1884.3720614969998,52.936117095485116,0.37277147921711046,0.14556162542668322,0.29112325085336643,-129.25206832456263,-21.83706874296942,37.50584800392279,9.810275164383155
High,QoT-GLR,179,7,3899.7420517990727,269.9982809489243,1870.6813077032352,52.91284577870332,0.5256252489018152,0.10743800550440281,0.21487601100880563,-128.873331466428,-21.836949614347752,38.26461191531128,10.120035306826283
High,QoT-GLR,180,8,3899.742051799076,269.9982809489243,2141.3881003358247,52.60888310315624,0.48546417217221305,0.22140882459386396,0.4428176491877279,-127.74274137557605,-21.459470626451427,36.86012372456789,9.741719314491247
High,QoT-GLR,181,7,3899.742051799076,269.9982809489243,1874.2436530312273,0.00012460975215233816,0.5175636329889266,0.06953454166659613,0.13906908333319226,-128.88633329175903,15.317162967358787,0.5004887590208256,0.1764441506525346
High,QoT-GLR,182,3,3899.742051799078,269.9982809489243,805.9410657816976,0.0,0.42672347822491424,0.22140882459386396,0.4428176491877279,-128.8721282236942,18.63446105548578,2.026702334627984,0.7130538006620044
High,QoT-GLR,183,7,3899.7420517990745,269.9982809489243,1884.5274080657189,52.012620310562355,0.530504987073825,0.04942604393251806,0.09885208786503612,-128.88633329175903,-29.84462558772738,45.59264854931051,12.512508780581083
High,QoT-GLR,184,6,3899.742051799083,269.9982809489243,1610.5072832906733,6.060326366787027,0.4728358822036867,0.16090396235712287,0.32180792471424574,-128.90337197123128,15.622360672243094,0.6662602951499288,0.24585614872477504
High,QoT-GLR,185,5,3899.742051799082,269.9982809489243,1348.2044702766725,0.0,0.42798762701400656,0.08709471419875627,0.17418942839751253,-128.94754680535692,15.438894619580964,0.5627109579545859,0.19106929374150383
High,QoT-GLR,186,5,3899.7420517990804,269.9982809489243,1339.5620086051938,0.0,0.5256252489018152,0.10568747205330141,0.21137494410660282,-129.03457206067662,16.80971617504768,0.6682030632029559,0.2258347846890119
High,QoT-GLR,187,9,3899.7420517990795,269.9982809489243,2411.373339113473,33.24553746174158,0.5175636329889266,0.23070351117214677,0.46140702234429354,-128.8737684037562,-11.09128338463444,25.723050950153027,6.797524046672172
High,QoT-GLR,188,7,3899.7420517990754,269.9982809489243,1880.484703053306,0.0,0.4649337906084229,0.21193671791282426,0.4238734358256485,-128.96574186988244,14.88084566683037,1.3298448225928592,0.46679003075753295
High,QoT-GLR,189,4,3899.7420517990754,269.9982809489243,1075.9393467306218,0.0,0.42672347822491424,0.22140882459386396,0.4428176491877279,-129.53430577063008,17.027686038754677,1.3785774792161867,0.4823170588526383
High,QoT-GLR,190,5,3899.742051799081,269.9982809489243,1348.207063870078,0.0,0.4001848557408667,0.18627390774927943,0.37254781549855887,-129.13253293176734,15.362844574961434,0.5960184924873495,0.2027854596702595
High,QoT-GLR,191,2,3899.74205179908,269.9982809489243,539.9965618978486,52.01262145575104,0.004602434089045023,0.11043057856941436,0.22086115713882873,-149.95481077642575,-29.844557788637765,49.00144341520435,17.292109159904737
High,QoT-GLR,192,4,3899.742051799078,269.9982809489243,1079.993123795697,0.0,0.004937047614372667,0.20808196773578885,0.4161639354715777,-146.94451081446138,15.971532878655324,0.17443599245932973,0.06587496141291406
High,QoT-GLR,193,11,3899.7420517990804,269.9982809489243,2942.6590690160147,44.89146296528871,0.530504987073825,0.1608106944651691,0.3216213889303382,-127.27814112481522,-22.72735719332455,36.23278866818168,9.64863250731907
High,QoT-GLR,194,8,3899.7420517990777,269.9982809489243,2150.0118871269797,7.823301275777794e-05,0.49859357584039227,0.22374553579892367,0.44749107159784735,-127.13229528930705,14.156603590061014,0.9989047186584354,0.34702038943808666
